ID,MONTHS_BALANCE,STATUS
5023073,-3,0
5023073,-4,0
5023073,-5,0
5023076,0,C
5023076,-1,C
5023076,-2,C
5023076,-3,C
5023076,-4,C
5023076,-5,C
5023077,0,C
5023077,-1,C
5023077,-2,C
5023077,-3,C
5023077,-4,C
5023077,-5,C
5023079,0,C
5023079,-1,C
5023079,-2,C
5023079,-3,C
5023079,-4,C
5023079,-5,C
5023080,0,C
5023080,-1,C
5023080,-2,C
5023080,-3,C
5023080,-4,C
5023080,-5,C
5023081,0,C
5023081,-1,C
5023081,-2,C
5023081,-3,C
5023081,-4,C
5023081,-5,C
5023082,0,X
5023082,-1,0
5023082,-2,X
5023082,-3,X
5023082,-4,X
5023082,-5,X
5023088,0,0
5023088,-1,0
5023088,-2,0
5023088,-3,0
5023088,-4,0
5023088,-5,0
5023089,0,X
5023089,-1,X
5023089,-2,X
5023089,-3,X
5023089,-4,X
5023089,-5,X
5023092,0,C
5023092,-1,C
5023092,-2,C
5023092,-3,C
5023092,-4,C
5023092,-5,C
5023095,0,C
5023095,-1,C
5023095,-2,C
5023095,-3,C
5023095,-4,C
5023095,-5,C
5023096,0,X
5023096,-1,X
5023096,-2,X
5023096,-3,X
5023096,-4,X
5023096,-5,0
5023097,0,0
5023097,-1,0
5023097,-2,0
5023097,-3,0
5023097,-4,0
5023097,-5,0
5023099,0,C
5023099,-1,C
5023099,-2,C
5023099,-3,C
5023099,-4,C
5023099,-5,C
5023101,0,C
5023101,-1,C
5023101,-2,C
5023101,-3,C
5023101,-4,C
5023101,-5,C
5023103,0,0
5023103,-1,0
5023103,-2,0
5023103,-3,0
5023103,-4,0
5023103,-5,0
5023105,0,C
5023105,-1,C
5023105,-2,0
5023105,-3,0
5023105,-4,0
5023105,-5,0
5023107,0,C
5023107,-1,0
5023107,-2,0
5023107,-3,0
5023107,-4,0
5023107,-5,0
5023109,0,C
5023109,-1,C
5023109,-2,C
5023109,-3,C
5023109,-4,C
5023109,-5,C
5023110,0,C
5023110,-1,C
5023110,-2,C
5023110,-3,C
5023110,-4,C
5023110,-5,C
5023111,0,X
5023111,-1,X
5023111,-2,X
5023111,-3,0
5023111,-4,0
5023111,-5,X
5023115,0,X
5023115,-1,0
5023115,-2,0
5023115,-3,0
5023115,-4,0
5023115,-5,0
5023116,0,X
5023116,-1,X
5023116,-2,X
5023116,-3,X
5023116,-4,X
5023116,-5,X
5023117,0,C
5023117,-1,C
5023117,-2,C
5023117,-3,C
5023117,-4,C
5023117,-5,C
5023118,0,C
5023118,-1,C
5023118,-2,C
5023118,-3,C
5023118,-4,C
5023118,-5,C
5023120,0,X
5023120,-1,X
5023120,-2,X
5023120,-3,X
5023120,-4,X
5023120,-5,X
5023121,0,X
5023121,-1,X
5023121,-2,X
5023121,-3,X
5023121,-4,X
5023121,-5,X
5023122,0,X
5023122,-1,X
5023122,-2,X
5023122,-3,X
5023122,-4,X
5023122,-5,X
5023124,0,X
5023124,-1,X
5023124,-2,X
5023124,-3,X
5023124,-4,X
5023124,-5,X
5023129,0,X
5023129,-1,X
5023129,-2,X
5023129,-3,X
5023129,-4,X
5023129,-5,X
5023133,0,C
5023133,-1,C
5023133,-2,C
5023133,-3,C
5023133,-4,C
5023133,-5,C
5023134,0,0
5023134,-1,0
5023134,-2,0
5023134,-3,0
5023134,-4,0
5023134,-5,0
5023136,0,X
5023136,-1,0
5023136,-2,X
5023136,-3,0
5023136,-4,0
5023136,-5,0
5023139,0,X
5023139,-1,0
5023139,-2,0
5023139,-3,0
5023139,-4,X
5023139,-5,0
5023141,0,0
5023141,-1,0
5023141,-2,0
5023141,-3,X
5023141,-4,0
5023141,-5,X
5023142,0,X
5023142,-1,0
5023142,-2,X
5023142,-3,0
5023142,-4,X
5023142,-5,0
5023146,0,0
5023146,-1,0
5023146,-2,0
5023146,-3,0
5023146,-4,0
5023146,-5,0
5023147,0,X
5023147,-1,0
5023147,-2,X
5023147,-3,0
5023147,-4,0
5023147,-5,0
5023150,0,C
5023150,-1,C
5023150,-2,C
5023150,-3,C
5023150,-4,C
5023150,-5,C
5023152,0,0
5023152,-1,0
5023152,-2,0
5023152,-3,0
5023152,-4,0
5023152,-5,0
5023153,0,C
5023153,-1,C
5023153,-2,C
5023153,-3,C
5023153,-4,C
5023153,-5,C
5023160,0,C
5023160,-1,C
5023160,-2,C
5023160,-3,C
5023160,-4,C
5023160,-5,C
5023161,0,0
5023161,-1,0
5023161,-2,0
5023161,-3,0
5023161,-4,0
5023161,-5,0
5023163,0,C
5023163,-1,C
5023163,-2,C
5023163,-3,C
5023163,-4,C
5023163,-5,C
5023164,0,C
5023164,-1,C
5023164,-2,C
5023164,-3,C
5023164,-4,C
5023164,-5,C
5023168,0,C
5023168,-1,C
5023168,-2,C
5023168,-3,C
5023168,-4,C
5023168,-5,C
5023171,0,X
5023171,-1,X
5023171,-2,X
5023171,-3,X
5023171,-4,X
5023171,-5,X
5023172,0,C
5023172,-1,C
5023172,-2,C
5023172,-3,C
5023172,-4,C
5023172,-5,C
5023176,0,C
5023176,-1,C
5023176,-2,C
5023176,-3,C
5023176,-4,C
5023176,-5,C
5023177,0,0
5023177,-1,0
5023177,-2,0
5023177,-3,0
5023177,-4,0
5023177,-5,0
5023180,0,C
5023180,-1,C
5023180,-2,C
5023180,-3,C
5023180,-4,C
5023180,-5,C
5023181,0,C
5023181,-1,C
5023181,-2,C
5023181,-3,C
5023181,-4,C
5023181,-5,0
5023182,0,C
5023182,-1,C
5023182,-2,C
5023182,-3,C
5023182,-4,C
5023182,-5,C
5023183,0,0
5023183,-1,0
5023183,-2,0
5023183,-3,0
5023183,-4,0
5023183,-5,0
5023184,0,C
5023184,-1,C
5023184,-2,C
5023184,-3,C
5023184,-4,C
5023184,-5,C
5023185,0,0
5023185,-1,0
5023185,-2,0
5023185,-3,0
5023185,-4,0
5023185,-5,0
5023186,0,C
5023186,-1,C
5023186,-2,C
5023186,-3,C
5023186,-4,C
5023186,-5,C
5023187,0,C
5023187,-1,C
5023187,-2,C
5023187,-3,C
5023187,-4,C
5023187,-5,C
5023188,0,C
5023188,-1,C
5023188,-2,C
5023188,-3,C
5023188,-4,C
5023188,-5,C
5023201,0,C
5023201,-1,C
5023201,-2,C
5023201,-3,C
5023201,-4,C
5023201,-5,C
5023204,0,0
5023204,-1,0
5023204,-2,X
5023204,-3,0
5023204,-4,0
5023204,-5,X
5023205,0,0
5023205,-1,0
5023205,-2,0
5023205,-3,0
5023205,-4,0
5023205,-5,0
5023209,0,X
5023209,-1,X
5023209,-2,X
5023209,-3,X
5023209,-4,X
5023209,-5,X
5023210,0,C
5023210,-1,C
5023210,-2,C
5023210,-3,C
5023210,-4,C
5023210,-5,C
5023211,0,C
5023211,-1,C
5023211,-2,C
5023211,-3,C
5023211,-4,C
5023211,-5,C
5023212,0,C
5023212,-1,C
5023212,-2,C
5023212,-3,C
5023212,-4,C
5023212,-5,C
5023213,0,C
5023213,-1,C
5023213,-2,C
5023213,-3,C
5023213,-4,X
5023213,-5,0
5023216,0,C
5023216,-1,C
5023216,-2,C
5023216,-3,C
5023216,-4,C
5023216,-5,C
5023217,0,C
5023217,-1,C
5023217,-2,C
5023217,-3,X
5023217,-4,0
5023217,-5,0
5023230,0,C
5023230,-1,C
5023230,-2,C
5023230,-3,C
5023230,-4,C
5023230,-5,C
5023232,0,C
5023232,-1,C
5023232,-2,C
5023232,-3,C
5023232,-4,C
5023232,-5,C
5023234,0,C
5023234,-1,C
5023234,-2,C
5023234,-3,0
5023234,-4,0
5023234,-5,0
5023236,0,C
5023236,-1,C
5023236,-2,C
5023236,-3,C
5023236,-4,C
5023236,-5,C
5023237,0,0
5023237,-1,0
5023237,-2,0
5023237,-3,0
5023237,-4,0
5023237,-5,0
5023240,0,C
5023240,-1,C
5023240,-2,C
5023240,-3,C
5023240,-4,C
5023240,-5,C
5023245,0,C
5023245,-1,C
5023245,-2,C
5023245,-3,X
5023245,-4,0
5023245,-5,0
5023248,0,C
5023248,-1,C
5023248,-2,C
5023248,-3,C
5023248,-4,C
5023248,-5,C
5023250,0,C
5023250,-1,C
5023250,-2,C
5023250,-3,C
5023250,-4,C
5023250,-5,C
5023251,0,C
5023251,-1,C
5023251,-2,C
5023251,-3,C
5023251,-4,C
5023251,-5,C
5023252,0,0
5023252,-1,0
5023252,-2,0
5023252,-3,0
5023252,-4,0
5023252,-5,X
5023253,0,C
5023253,-1,0
5023253,-2,0
5023253,-3,0
5023253,-4,0
5023253,-5,X
5023254,0,C
5023254,-1,C
5023254,-2,C
5023254,-3,C
5023254,-4,C
5023254,-5,C
5023255,0,C
5023255,-1,C
5023255,-2,C
5023255,-3,C
5023255,-4,C
5023255,-5,C
5023256,0,0
5023256,-1,0
5023256,-2,0
5023256,-3,0
5023256,-4,0
5023256,-5,0
5023261,0,C
5023261,-1,C
5023261,-2,C
5023261,-3,C
5023261,-4,C
5023261,-5,C
5023262,0,C
5023262,-1,C
5023262,-2,C
5023262,-3,C
5023262,-4,C
5023262,-5,C
5023263,0,C
5023263,-1,C
5023263,-2,C
5023263,-3,C
5023263,-4,C
5023263,-5,C
5023264,0,0
5023264,-1,0
5023264,-2,0
5023264,-3,0
5023264,-4,0
5023264,-5,X
5023265,0,C
5023265,-1,C
5023265,-2,C
5023265,-3,C
5023265,-4,C
5023265,-5,C
5023267,0,X
5023267,-1,X
5023267,-2,X
5023267,-3,X
5023267,-4,X
5023267,-5,X
5023268,0,X
5023268,-1,X
5023268,-2,X
5023268,-3,X
5023268,-4,X
5023268,-5,X
5023270,0,0
5023270,-1,0
5023270,-2,0
5023270,-3,0
5023270,-4,0
5023270,-5,0
5023271,0,X
5023271,-1,X
5023271,-2,X
5023271,-3,X
5023271,-4,X
5023271,-5,X
5023273,0,X
5023273,-1,X
5023273,-2,X
5023273,-3,X
5023273,-4,X
5023273,-5,X
5023274,0,X
5023274,-1,X
5023274,-2,X
5023274,-3,X
5023274,-4,X
5023274,-5,X
5023279,0,C
5023279,-1,C
5023279,-2,C
5023279,-3,C
5023279,-4,C
5023279,-5,C
5023280,0,C
5023280,-1,C
5023280,-2,C
5023280,-3,C
5023280,-4,C
5023280,-5,C
5023282,0,C
5023282,-1,C
5023282,-2,C
5023282,-3,C
5023282,-4,C
5023282,-5,C
5023283,0,C
5023283,-1,C
5023283,-2,C
5023283,-3,C
5023283,-4,C
5023283,-5,C
5023284,0,0
5023284,-1,0
5023284,-2,0
5023284,-3,0
5023284,-4,0
5023284,-5,0
5023287,0,1
5023287,-1,1
5023287,-2,0
5023287,-3,0
5023287,-4,X
5023287,-5,X
5023290,0,0
5023290,-1,1
5023290,-2,1
5023290,-3,0
5023290,-4,0
5023290,-5,X
5023292,0,X
5023292,-1,X
5023292,-2,X
5023292,-3,X
5023292,-4,X
5023292,-5,X
5023295,0,1
5023295,-1,0
5023295,-2,1
5023295,-3,1
5023295,-4,1
5023295,-5,1
5023300,0,0
5023300,-1,0
5023300,-2,0
5023300,-3,0
5023300,-4,0
5023300,-5,0
5023301,0,C
5023301,-1,C
5023301,-2,C
5023301,-3,C
5023301,-4,C
5023301,-5,C
5023302,0,0
5023302,-1,0
5023302,-2,0
5023302,-3,0
5023302,-4,0
5023302,-5,0
5023305,0,C
5023305,-1,C
5023305,-2,C
5023305,-3,C
5023305,-4,C
5023305,-5,C
5023306,0,C
5023306,-1,C
5023306,-2,C
5023306,-3,C
5023306,-4,C
5023306,-5,C
5023309,0,C
5023309,-1,C
5023309,-2,C
5023309,-3,C
5023309,-4,C
5023309,-5,C
5023311,0,C
5023311,-1,C
5023311,-2,C
5023311,-3,C
5023311,-4,C
5023311,-5,C
5023314,0,C
5023314,-1,C
5023314,-2,C
5023314,-3,C
5023314,-4,C
5023314,-5,C
5023315,0,X
5023315,-1,0
5023315,-2,0
5023315,-3,0
5023315,-4,0
5023315,-5,0
5023316,0,C
5023316,-1,C
5023316,-2,C
5023316,-3,C
5023316,-4,C
5023316,-5,C
5023320,0,X
5023320,-1,X
5023320,-2,X
5023320,-3,X
5023320,-4,X
5023320,-5,X
5023321,0,X
5023321,-1,X
5023321,-2,X
5023321,-3,X
5023321,-4,X
5023321,-5,X
5023324,0,C
5023324,-1,C
5023324,-2,C
5023324,-3,C
5023324,-4,X
5023324,-5,X
5023325,0,X
5023325,-1,X
5023325,-2,X
5023325,-3,X
5023325,-4,X
5023325,-5,X
5023326,0,X
5023326,-1,X
5023326,-2,X
5023326,-3,X
5023326,-4,X
5023326,-5,X
5023330,0,C
5023330,-1,C
5023330,-2,C
5023330,-3,C
5023330,-4,0
5023330,-5,0
5023331,0,C
5023331,-1,C
5023331,-2,C
5023331,-3,C
5023331,-4,C
5023331,-5,C
5023332,0,0
5023332,-1,0
5023332,-2,0
5023332,-3,0
5023332,-4,0
5023332,-5,0
5023336,0,C
5023336,-1,0
5023336,-2,0
5023336,-3,0
5023336,-4,0
5023336,-5,0
5023339,0,C
5023339,-1,C
5023339,-2,C
5023339,-3,C
5023339,-4,C
5023339,-5,C
5023341,0,C
5023341,-1,C
5023341,-2,C
5023341,-3,C
5023341,-4,C
5023341,-5,C
5023342,0,C
5023342,-1,C
5023342,-2,C
5023342,-3,C
5023342,-4,C
5023342,-5,C
5023348,0,C
5023348,-1,C
5023348,-2,C
5023348,-3,C
5023348,-4,C
5023348,-5,C
5023350,0,C
5023350,-1,C
5023350,-2,C
5023350,-3,C
5023350,-4,C
5023350,-5,C
5023351,0,0
5023351,-1,0
5023351,-2,0
5023351,-3,0
5023351,-4,0
5023351,-5,0
5023353,0,C
5023353,-1,C
5023353,-2,C
5023353,-3,C
5023353,-4,C
5023353,-5,C
5023354,0,C
5023354,-1,C
5023354,-2,C
5023354,-3,C
5023354,-4,C
5023354,-5,C
5023355,0,C
5023355,-1,C
5023355,-2,C
5023355,-3,C
5023355,-4,C
5023355,-5,C
5023357,0,C
5023357,-1,C
5023357,-2,C
5023357,-3,C
5023357,-4,C
5023357,-5,C
5023358,0,C
5023358,-1,C
5023358,-2,C
5023358,-3,C
5023358,-4,C
5023358,-5,C
5023359,0,C
5023359,-1,C
5023359,-2,C
5023359,-3,C
5023359,-4,0
5023359,-5,0
5023365,0,C
5023365,-1,C
5023365,-2,C
5023365,-3,C
5023365,-4,0
5023365,-5,0
5023368,0,X
5023368,-1,0
5023368,-2,0
5023368,-3,0
5023368,-4,0
5023368,-5,0
5023370,0,X
5023370,-1,X
5023370,-2,X
5023370,-3,X
5023370,-4,X
5023370,-5,X
5023373,0,C
5023373,-1,C
5023373,-2,C
5023373,-3,C
5023373,-4,C
5023373,-5,C
5023374,0,C
5023374,-1,C
5023374,-2,C
5023374,-3,C
5023374,-4,C
5023374,-5,C
5023378,0,C
5023378,-1,C
5023378,-2,C
5023378,-3,C
5023378,-4,C
5023378,-5,C
5023380,0,C
5023380,-1,C
5023380,-2,C
5023380,-3,C
5023380,-4,C
5023380,-5,C
5023386,0,C
5023386,-1,C
5023386,-2,C
5023386,-3,C
5023386,-4,C
5023386,-5,C
5023387,0,0
5023387,-1,0
5023387,-2,0
5023387,-3,0
5023387,-4,0
5023387,-5,0
5023389,0,0
5023389,-1,0
5023389,-2,0
5023389,-3,0
5023389,-4,0
5023389,-5,0
5023390,0,C
5023390,-1,C
5023390,-2,C
5023390,-3,C
5023390,-4,C
5023390,-5,C
5023399,0,0
5023399,-1,0
5023399,-2,0
5023399,-3,0
5023399,-4,0
5023399,-5,0
5023400,0,X
5023400,-1,0
5023400,-2,0
5023400,-3,0
5023400,-4,0
5023400,-5,0
5023401,0,C
5023401,-1,C
5023401,-2,C
5023401,-3,C
5023401,-4,0
5023401,-5,0
5023406,0,C
5023406,-1,C
5023406,-2,C
5023406,-3,C
5023406,-4,C
5023406,-5,C
5023407,0,C
5023407,-1,C
5023407,-2,C
5023407,-3,C
5023407,-4,C
5023407,-5,C
5023408,0,C
5023408,-1,C
5023408,-2,C
5023408,-3,C
5023408,-4,C
5023408,-5,C
5023409,0,X
5023409,-1,0
5023409,-2,X
5023409,-3,0
5023409,-4,X
5023409,-5,0
5023410,0,C
5023410,-1,C
5023410,-2,C
5023410,-3,C
5023410,-4,C
5023410,-5,C
5023412,0,C
5023412,-1,C
5023412,-2,C
5023412,-3,C
5023412,-4,C
5023412,-5,C
5023414,0,0
5023414,-1,0
5023414,-2,X
5023414,-3,X
5023414,-4,X
5023414,-5,X
5023415,0,C
5023415,-1,C
5023415,-2,C
5023415,-3,C
5023415,-4,C
5023415,-5,C
5023417,0,C
5023417,-1,C
5023417,-2,C
5023417,-3,C
5023417,-4,C
5023417,-5,C
5023420,0,C
5023420,-1,C
5023420,-2,C
5023420,-3,C
5023420,-4,C
5023420,-5,C
5023421,0,C
5023421,-1,C
5023421,-2,C
5023421,-3,C
5023421,-4,C
5023421,-5,C
5023422,0,0
5023422,-1,0
5023422,-2,0
5023422,-3,0
5023422,-4,0
5023422,-5,0
5023423,0,0
5023423,-1,0
5023423,-2,0
5023423,-3,X
5023423,-4,0
5023423,-5,0
5023428,0,0
5023428,-1,0
5023428,-2,0
5023428,-3,0
5023428,-4,0
5023428,-5,X
5023430,0,C
5023430,-1,C
5023430,-2,C
5023430,-3,C
5023430,-4,C
5023430,-5,C
5023445,0,C
5023445,-1,C
5023445,-2,C
5023445,-3,0
5023445,-4,0
5023445,-5,0
5023462,0,C
5023462,-1,C
5023462,-2,C
5023462,-3,C
5023462,-4,C
5023462,-5,X
5023465,0,X
5023465,-1,X
5023465,-2,X
5023465,-3,X
5023465,-4,X
5023465,-5,X
5023467,0,C
5023467,-1,C
5023467,-2,C
5023467,-3,C
5023467,-4,C
5023467,-5,C
5023469,0,C
5023469,-1,C
5023469,-2,C
5023469,-3,C
5023469,-4,C
5023469,-5,C
5023470,0,C
5023470,-1,C
5023470,-2,C
5023470,-3,C
5023470,-4,C
5023470,-5,C
5023471,0,X
5023471,-1,X
5023471,-2,X
5023471,-3,X
5023471,-4,X
5023471,-5,X
5023472,0,X
5023472,-1,X
5023472,-2,X
5023472,-3,X
5023472,-4,X
5023472,-5,X
5023474,0,C
5023474,-1,C
5023474,-2,C
5023474,-3,C
5023474,-4,C
5023474,-5,C
5023476,0,C
5023476,-1,C
5023476,-2,C
5023476,-3,C
5023476,-4,C
5023476,-5,C
5023478,0,C
5023478,-1,C
5023478,-2,C
5023478,-3,C
5023478,-4,C
5023478,-5,C
5023484,0,0
5023484,-1,0
5023484,-2,0
5023484,-3,0
5023484,-4,0
5023484,-5,0
5023486,0,0
5023486,-1,0
5023486,-2,0
5023486,-3,0
5023486,-4,0
5023486,-5,0
5023491,0,0
5023491,-1,0
5023491,-2,0
5023491,-3,0
5023491,-4,X
5023491,-5,X
5023492,0,C
5023492,-1,C
5023492,-2,C
5023492,-3,C
5023492,-4,C
5023492,-5,C
5023494,0,C
5023494,-1,C
5023494,-2,C
5023494,-3,C
5023494,-4,C
5023494,-5,0
5023497,0,C
5023497,-1,C
5023497,-2,C
5023497,-3,C
5023497,-4,C
5023497,-5,0
5023499,0,0
5023499,-1,X
5023499,-2,X
5023499,-3,X
5023499,-4,X
5023499,-5,X
5023500,0,0
5023500,-1,0
5023500,-2,0
5023500,-3,0
5023500,-4,0
5023500,-5,0
5023502,0,C
5023502,-1,C
5023502,-2,C
5023502,-3,C
5023502,-4,C
5023502,-5,C
5023504,0,C
5023504,-1,C
5023504,-2,C
5023504,-3,C
5023504,-4,C
5023504,-5,C
5023505,0,0
5023505,-1,0
5023505,-2,X
5023505,-3,X
5023505,-4,0
5023505,-5,0
5023506,0,C
5023506,-1,C
5023506,-2,C
5023506,-3,C
5023506,-4,C
5023506,-5,C
5023509,0,X
5023509,-1,X
5023509,-2,X
5023509,-3,X
5023509,-4,X
5023509,-5,X
5023511,0,X
5023511,-1,X
5023511,-2,X
5023511,-3,X
5023511,-4,X
5023511,-5,X
5023514,0,X
5023514,-1,X
5023514,-2,X
5023514,-3,X
5023514,-4,X
5023514,-5,X
5023516,0,X
5023516,-1,X
5023516,-2,X
5023516,-3,X
5023516,-4,X
5023516,-5,X
5023517,0,C
5023517,-1,C
5023517,-2,C
5023517,-3,C
5023517,-4,C
5023517,-5,C
5023518,0,X
5023518,-1,X
5023518,-2,X
5023518,-3,X
5023518,-4,X
5023518,-5,X
5023519,0,X
5023519,-1,X
5023519,-2,X
5023519,-3,X
5023519,-4,X
5023519,-5,X
5023520,0,X
5023520,-1,X
5023520,-2,X
5023520,-3,X
5023520,-4,X
5023520,-5,X
5023521,0,X
5023521,-1,X
5023521,-2,X
5023521,-3,X
5023521,-4,X
5023521,-5,X
5023522,0,X
5023522,-1,X
5023522,-2,X
5023522,-3,X
5023522,-4,X
5023522,-5,X
5023523,0,C
5023523,-1,C
5023523,-2,C
5023523,-3,C
5023523,-4,C
5023523,-5,C
5023524,0,C
5023524,-1,C
5023524,-2,C
5023524,-3,C
5023524,-4,C
5023524,-5,C
5023527,0,0
5023527,-1,0
5023527,-2,0
5023527,-3,0
5023527,-4,X
5023527,-5,0
5023528,0,0
5023528,-1,0
5023528,-2,0
5023528,-3,1
5023528,-4,0
5023528,-5,0
5023531,0,0
5023531,-1,0
5023531,-2,X
5023531,-3,X
5023531,-4,X
5023531,-5,X
5023533,0,X
5023533,-1,X
5023533,-2,X
5023533,-3,X
5023533,-4,X
5023533,-5,X
5023535,0,C
5023535,-1,C
5023535,-2,C
5023535,-3,C
5023535,-4,C
5023535,-5,C
5023538,0,C
5023538,-1,C
5023538,-2,C
5023538,-3,C
5023538,-4,C
5023538,-5,C
5023542,0,C
5023542,-1,C
5023542,-2,C
5023542,-3,0
5023542,-4,0
5023542,-5,0
5023543,0,C
5023543,-1,C
5023543,-2,C
5023543,-3,C
5023543,-4,C
5023543,-5,C
5023544,0,X
5023544,-1,X
5023544,-2,X
5023544,-3,X
5023544,-4,X
5023544,-5,X
5023545,0,0
5023545,-1,0
5023545,-2,0
5023545,-3,0
5023545,-4,0
5023545,-5,0
5023546,0,C
5023546,-1,C
5023546,-2,C
5023546,-3,C
5023546,-4,C
5023546,-5,C
5023547,0,C
5023547,-1,C
5023547,-2,C
5023547,-3,C
5023547,-4,C
5023547,-5,C
5023550,0,C
5023550,-1,C
5023550,-2,C
5023550,-3,C
5023550,-4,0
5023550,-5,0
5023551,0,C
5023551,-1,C
5023551,-2,C
5023551,-3,C
5023551,-4,C
5023551,-5,C
5023559,0,X
5023559,-1,0
5023559,-2,0
5023559,-3,0
5023559,-4,0
5023559,-5,X
5023564,0,0
5023564,-1,0
5023564,-2,X
5023564,-3,0
5023564,-4,X
5023564,-5,0
5023566,0,C
5023566,-1,C
5023566,-2,C
5023566,-3,C
5023566,-4,C
5023566,-5,C
5023567,0,0
5023567,-1,0
5023567,-2,X
5023567,-3,0
5023567,-4,X
5023567,-5,0
5023569,0,X
5023569,-1,X
5023569,-2,X
5023569,-3,0
5023569,-4,X
5023569,-5,0
5023570,0,X
5023570,-1,0
5023570,-2,X
5023570,-3,0
5023570,-4,X
5023570,-5,0
5023573,0,C
5023573,-1,C
5023573,-2,C
5023573,-3,C
5023573,-4,C
5023573,-5,C
5023577,0,C
5023577,-1,C
5023577,-2,C
5023577,-3,C
5023577,-4,1
5023577,-5,1
5023579,0,C
5023579,-1,C
5023579,-2,C
5023579,-3,C
5023579,-4,C
5023579,-5,C
5023580,0,0
5023580,-1,0
5023580,-2,0
5023580,-3,0
5023580,-4,0
5023580,-5,0
5023581,0,X
5023581,-1,X
5023581,-2,X
5023581,-3,X
5023581,-4,X
5023581,-5,X
5023584,0,C
5023584,-1,C
5023584,-2,C
5023584,-3,C
5023584,-4,C
5023584,-5,C
5023589,0,C
5023589,-1,C
5023589,-2,C
5023589,-3,C
5023589,-4,C
5023589,-5,C
5023590,0,C
5023590,-1,C
5023590,-2,C
5023590,-3,C
5023590,-4,C
5023590,-5,C
5023591,0,X
5023591,-1,X
5023591,-2,X
5023591,-3,X
5023591,-4,X
5023591,-5,X
5023592,0,0
5023592,-1,1
5023592,-2,0
5023592,-3,0
5023592,-4,0
5023592,-5,0
5023593,0,X
5023593,-1,X
5023593,-2,X
5023593,-3,X
5023593,-4,0
5023593,-5,0
5023600,0,0
5023600,-1,0
5023600,-2,0
5023600,-3,0
5023600,-4,0
5023600,-5,0
5023603,0,C
5023603,-1,C
5023603,-2,C
5023603,-3,C
5023603,-4,C
5023603,-5,C
5023605,0,X
5023605,-1,X
5023605,-2,X
5023605,-3,X
5023605,-4,X
5023605,-5,X
5023608,0,X
5023608,-1,X
5023608,-2,X
5023608,-3,X
5023608,-4,X
5023608,-5,X
5023610,0,C
5023610,-1,C
5023610,-2,C
5023610,-3,C
5023610,-4,C
5023610,-5,C
5023612,0,C
5023612,-1,C
5023612,-2,C
5023612,-3,C
5023612,-4,C
5023612,-5,C
5023614,0,C
5023614,-1,C
5023614,-2,C
5023614,-3,C
5023614,-4,C
5023614,-5,C
5023615,0,0
5023615,-1,0
5023615,-2,0
5023615,-3,0
5023615,-4,0
5023615,-5,0
5023616,0,C
5023616,-1,0
5023616,-2,0
5023616,-3,0
5023616,-4,0
5023616,-5,0
5023619,0,C
5023619,-1,C
5023619,-2,C
5023619,-3,C
5023619,-4,C
5023619,-5,C
5023622,0,0
5023622,-1,0
5023622,-2,0
5023622,-3,0
5023622,-4,0
5023622,-5,0
5023623,0,C
5023623,-1,C
5023623,-2,C
5023623,-3,0
5023623,-4,1
5023623,-5,1
5023624,0,C
5023624,-1,C
5023624,-2,0
5023624,-3,1
5023624,-4,1
5023624,-5,0
5023626,0,C
5023626,-1,C
5023626,-2,C
5023626,-3,C
5023626,-4,C
5023626,-5,C
5023627,0,X
5023627,-1,X
5023627,-2,X
5023627,-3,X
5023627,-4,X
5023627,-5,X
5023629,0,0
5023629,-1,0
5023629,-2,0
5023629,-3,0
5023629,-4,0
5023629,-5,0
5023630,0,C
5023630,-1,C
5023630,-2,C
5023630,-3,1
5023630,-4,1
5023630,-5,0
5023632,0,C
5023632,-1,C
5023632,-2,C
5023632,-3,C
5023632,-4,C
5023632,-5,C
5023636,0,C
5023636,-1,C
5023636,-2,C
5023636,-3,C
5023636,-4,C
5023636,-5,C
5023638,0,C
5023638,-1,C
5023638,-2,C
5023638,-3,C
5023638,-4,C
5023638,-5,C
5023640,0,C
5023640,-1,C
5023640,-2,C
5023640,-3,C
5023640,-4,C
5023640,-5,C
5023641,0,C
5023641,-1,C
5023641,-2,C
5023641,-3,C
5023641,-4,C
5023641,-5,C
5023642,0,0
5023642,-1,0
5023642,-2,2
5023642,-3,1
5023642,-4,0
5023642,-5,0
5023644,0,C
5023644,-1,C
5023644,-2,C
5023644,-3,C
5023644,-4,C
5023644,-5,C
5023645,0,C
5023645,-1,C
5023645,-2,C
5023645,-3,C
5023645,-4,C
5023645,-5,C
5023646,0,C
5023646,-1,C
5023646,-2,C
5023646,-3,C
5023646,-4,C
5023646,-5,C
5023647,0,C
5023647,-1,C
5023647,-2,C
5023647,-3,C
5023647,-4,C
5023647,-5,C
5023650,0,C
5023650,-1,C
5023650,-2,C
5023650,-3,C
5023650,-4,C
5023650,-5,C
5023656,0,C
5023656,-1,C
5023656,-2,C
5023656,-3,C
5023656,-4,C
5023656,-5,C
5023657,0,C
5023657,-1,C
5023657,-2,C
5023657,-3,C
5023657,-4,0
5023657,-5,0
5023662,0,C
5023662,-1,C
5023662,-2,C
5023662,-3,C
5023662,-4,C
5023662,-5,C
5023663,0,C
5023663,-1,C
5023663,-2,C
5023663,-3,0
5023663,-4,0
5023663,-5,0
5023666,0,0
5023666,-1,0
5023666,-2,0
5023666,-3,0
5023666,-4,0
5023666,-5,0
5023668,0,C
5023668,-1,C
5023668,-2,C
5023668,-3,0
5023668,-4,0
5023668,-5,0
5023671,0,C
